MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,Sel_Cos,Raw_Cos,label
791,4.04,0.0,0.0,4.04,0.4662524041201569,0.1058050784534323,0
0,0.77,0.0,0.0,0.77,0.0,0.0,0
0,2.79,0.0,0.0,2.79,0.0,0.0,0
0,30.69,0.0,0.0,30.69,0.0,0.0,0
0,4.29,0.0,0.0,4.29,0.0,0.0,0
0,8.64,0.0,0.0,8.64,0.0,0.0,0
0,3.64,0.0,0.0,3.64,0.0,0.0,0
0,4.369999999999999,0.0,0.0,4.369999999999999,0.0,0.0,0
0,3.65,0.0,0.0,3.65,0.0,0.0,0
0,1.34,0.0,0.0,1.34,0.0,0.0,0
529,25.730000000000008,0.0,0.0,25.730000000000008,0.6915640748081248,0.1270816755009113,0
0,0.0,0.49,0.0,0.49,0.0,0.0,0
0,12.57,0.2299999999999999,0.0,12.8,0.0,0.0,0
0,2.0100000000000007,0.0,0.0,2.0100000000000007,0.0,0.0,0
0,0.6,0.0,0.0,0.6,0.0,0.0,0
0,1.02,0.03,0.0,1.05,0.0,0.0,0
531,14.43,0.0,0.0,14.43,0.2948839123097942,0.1040561137209923,0
0,1.01,0.0,0.0,1.01,0.0,0.0,0
0,3.59,0.0,0.0,3.59,0.0,0.0,0
0,25.570000000000004,0.0,0.0,25.570000000000004,0.0,0.0,0
0,6.29,0.0,0.0,6.29,0.0,0.0,0
0,2.13,0.0,0.0,2.13,0.0,0.0,0
0,1.21,0.0,0.0,1.21,0.0,0.0,0
0,3.34,0.0,0.0,3.34,0.0,0.0,0
1327,24.03,0.0,0.0,24.03,0.4170288281141495,0.1313425739034437,0
0,4.05,0.29,0.0,4.34,0.0,0.0,0
0,0.96,0.0,0.0,0.96,0.0,0.0,0
0,8.66,0.0,0.0,8.66,0.0,0.0,0
0,3.5699999999999994,0.0,0.0,3.5699999999999994,0.0,0.0,0
0,2.09,0.0,0.0,2.09,0.0,0.0,0
930,23.009999999999994,0.0,0.0,23.009999999999994,0.5516772843673704,0.1234186075458911,0
0,1.56,0.0,0.0,1.56,0.0,0.0,0
0,1.3,0.0,0.0,1.3,0.0,0.0,0
0,26.36,0.18,0.0,26.54,0.0,0.0,0
0,0.59,0.0,0.0,0.59,0.0,0.0,0
0,10.7,0.0,0.0,10.7,0.0,0.0,0
0,2.5900000000000003,0.0,0.0,2.5900000000000003,0.0,0.0,0
0,1.18,0.0,0.0,1.18,0.0,0.0,0
0,6.15,0.0,0.0,6.15,0.0,0.0,0
0,5.79,0.0,0.0,5.79,0.0,0.0,0
0,7.1,0.0,0.0,7.1,0.0,0.0,0
0,6.12,0.0,0.0,6.12,0.0,0.0,0
0,0.78,0.0,0.0,0.78,0.0,0.0,0
0,2.33,0.0,0.0,2.33,0.0,0.0,0
0,1.68,0.0,0.0,1.68,0.0,0.0,0
0,0.37,0.0,0.0,0.37,0.0,0.0,0
0,1.05,0.0,0.0,1.05,0.0,0.0,0
0,0.83,0.0,0.0,0.83,0.0,0.0,0
0,2.19,0.0,0.0,2.19,0.0,0.0,0
0,9.07,0.0,0.0,9.07,0.0,0.0,0
0,159.01,2.37,0.72,162.09999999999997,0.0,0.0,0
0,5.03,0.0,0.0,5.03,0.0,0.0,0
0,0.63,0.0,0.0,0.63,0.0,0.0,0
603,27.74,0.0,0.0,27.74,0.2948839123097942,0.0741997126498025,0
0,0.53,0.0,0.0,0.53,0.0,0.0,0
0,0.17,0.0,0.0,0.17,0.0,0.0,0
0,1.91,0.0,0.0,1.91,0.0,0.0,0
0,7.59,0.0,0.0,7.59,0.0,0.0,0
0,3.2,0.0,0.0,3.2,0.0,0.0,0
541,4.35,0.0,0.0,4.35,0.3611575592573077,0.1049342399535372,0
0,0.43,0.0,0.0,0.43,0.0,0.0,0
0,6.94,0.0,0.0,6.94,0.0,0.0,0
1099,60.33999999999999,0.0,0.0,60.33999999999999,0.7518094115561125,0.1401307624128882,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0
489,12.890000000000002,0.0,0.0,12.890000000000002,0.2085144140570747,0.0898603145112427,0
0,21.05,0.0,0.0,21.05,0.0,0.0,0
257,1.29,0.0,0.0,1.29,0.2948839123097942,0.0856784481443127,0
0,6.81,0.0,0.0,6.81,0.0,0.0,0
0,1.99,0.0,0.0,1.99,0.0,0.0,0
0,1.4500000000000002,0.0,0.0,1.4500000000000002,0.0,0.0,0
0,3.8,0.0,0.0,3.8,0.0,0.0,0
0,2.48,0.0,0.0,2.48,0.0,0.0,0
0,1.78,0.0,0.0,1.78,0.0,0.0,0
0,1.11,0.0,0.0,1.11,0.0,0.0,0
0,1.03,0.0,0.0,1.03,0.0,0.0,0
0,1.82,0.0,0.0,1.82,0.0,0.0,0
0,29.87,0.0,0.0,29.87,0.0,0.0,0
0,11.61,0.0,0.0,11.61,0.0,0.0,0
0,14.35,0.0,0.0,14.35,0.0,0.0,0
0,13.079999999999998,0.0,0.0,13.079999999999998,0.0,0.0,0
0,3.13,0.0,0.0,3.13,0.0,0.0,0
0,13.830000000000002,0.0,0.0,13.830000000000002,0.0,0.0,0
0,0.36,0.0,0.0,0.36,0.0,0.0,0
0,1.43,0.0,0.0,1.43,0.0,0.0,0
0,1.29,0.0,0.0,1.29,0.0,0.0,0
0,1.57,0.0,0.0,1.57,0.0,0.0,0
559,33.50000000000001,0.0,0.0,33.50000000000001,0.6915640748081248,0.1562310733627879,0
0,19.57,0.0,0.0,19.57,0.0,0.0,0
0,2.65,0.0,0.0,2.65,0.0,0.0,0
1018,14.919999999999998,0.0,0.0,14.919999999999998,0.0,0.0778213151587956,0
0,6.79,0.0,0.0,6.79,0.0,0.0,0
462,8.04,0.0,0.0,8.04,0.3611575592573077,0.1374865481666317,0
0,1.05,0.0,0.0,1.05,0.0,0.0,0
0,0.7,0.0,0.0,0.7,0.0,0.0,0
0,6.45,0.0,0.0,6.45,0.0,0.0,0
0,4.57,0.0,0.0,4.57,0.0,0.0,0
0,1.24,0.0,0.0,1.24,0.0,0.0,0
0,1.88,0.0,0.0,1.88,0.0,0.0,0
1176,4.85,0.0,0.0,4.85,0.3611575592573077,0.0846006889127225,0
0,5.039999999999999,0.0,0.0,5.039999999999999,0.0,0.0,0
626,1.4700000000000002,0.95,0.0,2.42,0.4662524041201569,0.0867428175028234,0
0,4.569999999999999,0.0,0.0,4.569999999999999,0.0,0.0,0
834,11.21,0.0,0.0,11.21,0.3611575592573077,0.0948286648836293,0
0,0.83,0.0,0.0,0.83,0.0,0.0,0
383,10.260000000000002,0.0,0.0,10.260000000000002,0.2948839123097942,0.1407840562220302,0
0,1.28,0.0,0.0,1.28,0.0,0.0,0
0,9.91,0.0,0.0,9.91,0.0,0.0,0
0,1.63,0.0,0.0,1.63,0.0,0.0,0
0,0.56,0.0,0.0,0.56,0.0,0.0,0
0,4.81,0.0,0.0,4.81,0.0,0.0,0
933,61.86,0.0,0.0,61.86,0.659380473395787,0.1394744086293499,0
0,1.94,0.0,0.0,1.94,0.0,0.0,0
0,0.86,0.0,0.0,0.86,0.0,0.0,0
0,1.01,0.0,0.0,1.01,0.0,0.0,0
0,1.95,0.0,0.0,1.95,0.0,0.0,0
0,3.43,0.0,0.0,3.43,0.0,0.0,0
0,0.93,0.0,0.0,0.93,0.0,0.0,0
475,16.33,0.0,0.0,16.33,0.4170288281141495,0.0856784481443127,0
0,8.58,0.0,0.0,8.58,0.0,0.0,0
0,6.3,0.0,0.0,6.3,0.0,0.0,0
0,1.6700000000000002,0.0,0.0,1.6700000000000002,0.0,0.0,0
0,2.44,0.0,0.0,2.44,0.0,0.0,0
0,15.38,0.0,0.72,16.1,0.0,0.0,0
832,4.480000000000001,0.0,0.0,4.480000000000001,0.4170288281141495,0.0976884610347762,0
0,1.02,0.0,0.0,1.02,0.0,0.0,0
0,8.34,0.0,0.0,8.34,0.0,0.0,0
0,1.96,0.0,0.0,1.96,0.0,0.0,0
0,1.14,0.0,0.0,1.14,0.0,0.0,0
0,1.4,0.0,0.01,1.41,0.0,0.0,0
1134,93.07,0.87,0.0,93.93999999999998,0.7223151185146154,0.1292296869293207,0
0,4.88,0.0,0.0,4.88,0.0,0.0,0
710,10.07,0.0,0.0,10.07,0.2085144140570747,0.1196434416464792,0
678,27.57,0.0,0.0,27.57,0.2948839123097942,0.0928732246656203,0
0,2.04,0.21,0.0,2.25,0.0,0.0,0
0,4.710000000000001,0.0,0.0,4.710000000000001,0.0,0.0,0
0,2.93,0.0,0.0,2.93,0.0,0.0,0
0,0.13,0.0,0.0,0.13,0.0,0.0,0
0,1.6,0.0,0.0,1.6,0.0,0.0,0
0,0.19,0.0,0.0,0.19,0.0,0.0,0
0,4.12,0.0,0.0,4.12,0.0,0.0,0
1170,18.33,0.0,0.0,18.33,0.3611575592573077,0.0986233001437968,0
0,30.34,0.0,0.0,30.34,0.0,0.0,0
800,16.88,0.79,0.0,17.67,0.3611575592573077,0.095791417128687,0
0,3.73,0.0,0.0,3.73,0.0,0.0,0
0,2.67,0.0,0.0,2.67,0.0,0.0,0
710,25.4,0.0,0.0,25.4,0.7518094115561125,0.1241598671088091,0
925,3.24,0.0,0.0,3.24,0.2948839123097942,0.0703920281110151,0
0,11.030000000000005,0.0,0.0,11.030000000000005,0.0,0.0,0
0,5.35,0.0,0.0,5.35,0.0,0.0,0
0,2.74,0.0,0.0,2.74,0.0,0.0,0
714,107.98,1.89,0.0,109.87,0.0,0.0358418663489095,0
0,0.64,0.0,0.0,0.64,0.0,0.0,0
0,5.54,0.0,0.0,5.54,0.0,0.0,0
0,6.36,0.0,0.0,6.36,0.0,0.0,0
1470,17.19,0.0,0.0,17.19,0.659380473395787,0.121167623368767,0
0,0.29,0.0,0.0,0.29,0.0,0.0,0
0,7.14,0.71,0.0,7.85,0.0,0.0,0
0,2.55,0.0,0.0,2.55,0.0,0.0,0
0,6.64,0.0,0.0,6.64,0.0,0.0,0
0,10.769999999999994,0.01,0.0,10.779999999999994,0.0,0.0,0
0,17.36,0.0,0.0,17.36,0.0,0.0,0
0,0.83,0.0,0.0,0.83,0.0,0.0,0
1024,5.029999999999999,0.72,0.0,5.749999999999999,0.2085144140570747,0.0741997126498025,0
0,1.17,0.0,0.0,1.17,0.0,0.0,0
491,7.45,0.0,0.0,7.45,0.2948839123097942,0.1031705136693893,0
0,1.34,0.0,0.0,1.34,0.0,0.0,0
0,11.26,0.0,0.0,11.26,0.0,0.0,0
0,5.800000000000001,0.0,0.0,5.800000000000001,0.0,0.0,0
0,3.5,0.0,0.0,3.5,0.0,0.0,0
0,6.92,0.0,0.0,6.92,0.0,0.0,0
0,0.5,0.0,0.0,0.5,0.0,0.0,0
0,3.33,0.0,0.0,3.33,0.0,0.0,0
0,0.79,0.0,0.0,0.79,0.0,0.0,0
420,23.969999999999995,0.26,0.0,24.23,0.5516772843673704,0.1234186075458911,0
0,0.5,0.03,0.0,0.53,0.0,0.0,0
0,0.29,0.0,0.0,0.29,0.0,0.0,0
0,14.5,0.0,0.0,14.5,0.0,0.0,0
816,51.839999999999975,0.0,0.0,51.839999999999975,0.6255432421712244,0.1241598671088091,0
0,15.03,0.0,0.0,15.03,0.0,0.0,0
830,16.66,0.0,0.0,16.66,0.5107539184552492,0.0967445890343876,0
590,9.98,0.0,0.0,9.98,0.0,0.0677347606311637,0
0,1.53,0.0,0.0,1.53,0.0,0.0,0
0,3.48,0.0,0.0,3.48,0.0,0.0,0
0,5.69,0.1,0.0,5.79,0.0,0.0,0
0,13.68,0.0,0.0,13.68,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,3.93,0.0,0.0,3.93,0.0,0.0,0
0,3.77,0.0,0.0,3.77,0.0,0.0,0
0,2.07,0.0,0.0,2.07,0.0,0.0,0
0,8.899999999999999,0.0,0.0,8.899999999999999,0.0,0.0,0
310,1.87,0.0,0.0,1.87,0.0,0.0856784481443127,0
0,5.540000000000001,0.0,0.0,5.540000000000001,0.0,0.0,0
0,17.14,0.0,0.0,17.14,0.0,0.0,0
0,1.18,0.0,0.0,1.18,0.0,0.0,0
0,2.32,0.0,0.0,2.32,0.0,0.0,0
0,0.77,0.0,0.0,0.77,0.0,0.0,0
0,2.81,0.0,0.0,2.81,0.0,0.0,0
0,178.89,0.0,0.0,178.89,0.0,0.0,0
0,3.65,0.0,0.0,3.65,0.0,0.0,0
1043,11.38,0.2,0.0,11.579999999999998,0.0,0.0331831202791819,0
0,3.77,0.0,0.0,3.77,0.0,0.0,0
0,3.5699999999999985,0.0,0.0,3.5699999999999985,0.0,0.0,0
0,3.46,0.0,0.0,3.46,0.0,0.0,0
0,3.59,0.0,0.0,3.59,0.0,0.0,0
0,2.66,0.12,0.0,2.78,0.0,0.0,0
0,4.87,0.0,0.0,4.87,0.0,0.0,0
0,1.58,0.0,0.0,1.58,0.0,0.0,0
0,0.5,0.0,0.0,0.5,0.0,0.0,0
0,0.74,0.0,0.0,0.74,0.0,0.0,0
0,11.449999999999998,0.13,0.0,11.579999999999998,0.0,0.0,0
0,9.97,0.0,0.0,9.97,0.0,0.0,0
0,19.91,0.07,0.0,19.98,0.0,0.0,0
636,29.87,0.0,0.0,29.87,0.0,0.0234640093703383,0
0,6.359999999999999,0.0,0.0,6.359999999999999,0.0,0.0,0
0,2.91,0.0,0.0,2.91,0.0,0.0,0
1314,4.58,0.12,0.0,4.699999999999999,0.4662524041201569,0.0986233001437968,0
728,231.17,0.8199999999999998,0.0,231.99000000000004,0.2085144140570747,0.091879899585711,0
0,5.499999999999999,0.0,0.0,5.499999999999999,0.0,0.0,0
0,42.47000000000001,0.41,0.0,42.88000000000001,0.0,0.0,0
0,2.3800000000000003,0.0,0.0,2.3800000000000003,0.0,0.0,0
0,16.669999999999998,1.12,0.0,17.79,0.0,0.0,0
0,1.59,0.0,0.0,1.59,0.0,0.0,0
0,7.19,0.0,0.0,7.19,0.0,0.0,0
662,6.7,0.0,0.0,6.7,0.2085144140570747,0.0729525698341246,0
0,6.4,0.0,0.0,6.4,0.0,0.0,0
0,53.04,0.0,0.0,53.04,0.0,0.0,0
0,3.24,0.18,0.0,3.4200000000000004,0.0,0.0,0
0,0.35,0.0,0.0,0.35,0.0,0.0,0
0,118.55999999999996,0.0,0.0,118.55999999999996,0.0,0.0,0
0,1.53,0.0,0.0,1.53,0.0,0.0,0
0,6.990000000000001,0.0,0.0,6.990000000000001,0.0,0.0,0
892,27.83,0.0,0.0,27.83,0.5516772843673704,0.1256292657954269,0
0,2.31,0.0,0.0,2.31,0.0,0.0,0
0,2.23,0.0,0.0,2.23,0.0,0.0,0
0,1.53,0.0,0.0,1.53,0.0,0.0,0
0,1.73,0.0,0.0,1.73,0.0,0.0,0
0,4.01,0.0,0.0,4.01,0.0,0.0,0
0,38.53,0.0,0.0,38.53,0.0,0.0,0
393,26.72,0.0,0.0,26.72,0.2085144140570747,0.0928732246656203,0
683,7.56,0.0,0.0,7.56,0.2085144140570747,0.0778213151587956,0
0,2.93,0.0,0.0,2.93,0.0,0.0,0
0,8.17,0.0,0.0,8.17,0.0,0.0,0
0,7.38,0.0,0.0,7.38,0.0,0.0,0
0,0.28,0.0,0.0,0.28,0.0,0.0,0
0,10.83,0.0,0.0,10.83,0.0,0.0,0
0,2.87,0.0,0.0,2.87,0.0,0.0,0
0,36.6,0.0,0.0,36.6,0.0,0.0,0
0,31.71,0.05,0.0,31.759999999999994,0.0,0.0,0
0,3.96,0.5800000000000001,0.0,4.539999999999999,0.0,0.0,0
0,12.71,0.0,0.0,12.71,0.0,0.0,0
1017,13.04,0.0,0.0,13.04,0.6255432421712244,0.1117110290432868,0
0,7.49,0.0,0.0,7.49,0.0,0.0,0
0,3.91,0.0,0.0,3.91,0.0,0.0,0
0,8.309999999999997,0.15,0.0,8.459999999999997,0.0,0.0,0
0,12.319999999999997,0.0,0.0,12.319999999999997,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,2.78,0.0,0.0,2.78,0.0,0.0,0
0,12.379999999999988,0.37,0.0,12.749999999999988,0.0,0.0,0
0,0.51,0.0,0.0,0.51,0.0,0.0,0
0,8.87,0.8,0.0,9.67,0.0,0.0,0
0,4.35,0.0,0.0,4.35,0.0,0.0,0
0,3.3800000000000003,0.32,0.0,3.7,0.0,0.0,0
0,19.73,0.0,0.0,19.73,0.0,0.0,0
939,14.62,0.16,0.0,14.78,0.4662524041201569,0.0898603145112427,0
0,1.4200000000000002,0.0,0.0,1.4200000000000002,0.0,0.0,0
0,2.08,0.59,0.0,2.67,0.0,0.0,0
0,5.460000000000001,0.0,0.0,5.460000000000001,0.0,0.0,0
0,8.75,0.0,0.0,8.75,0.0,0.0,0
0,4.129999999999999,0.0,0.0,4.129999999999999,0.0,0.0,0
0,4.65,0.0,0.0,4.65,0.0,0.0,0
0,1.73,0.0,0.0,1.73,0.0,0.0,0
0,0.18,0.0,0.0,0.18,0.0,0.0,0
0,1.2999999999999998,0.0,0.0,1.2999999999999998,0.0,0.0,0
623,26.79,0.0,0.0,26.79,0.3611575592573077,0.0928732246656203,0
1019,55.47,1.4,0.0,56.87,0.2948839123097942,0.0789916261698354,0
0,3.04,0.0,0.0,3.04,0.0,0.0,0
0,0.19,0.0,0.0,0.19,0.0,0.0,0
0,1.45,0.0,0.0,1.45,0.0,0.0,0
0,3.21,0.0,0.0,3.21,0.0,0.0,0
0,0.3,0.0,0.0,0.3,0.0,0.0,0
438,13.38,0.0,0.0,13.38,0.0,0.0270939042524655,0
231,18.66,0.0,0.0,18.66,0.0,0.0778213151587956,0
0,4.34,0.0,0.0,4.34,0.0,0.0,0
0,2.53,0.0,0.0,2.53,0.0,0.0,0
1015,6.699999999999999,0.0,0.0,6.699999999999999,0.2948839123097942,0.0888333057594336,0
0,1.55,0.0,0.0,1.55,0.0,0.0,0
0,4.900000000000001,0.0,0.0,4.900000000000001,0.0,0.0,0
0,1.5,0.0,0.0,1.5,0.0,0.0,0
0,5.390000000000001,0.0,0.0,5.390000000000001,0.0,0.0,0
0,42.66,0.13,0.0,42.790000000000006,0.0,0.0,0
0,1.4400000000000002,0.0,0.0,1.4400000000000002,0.0,0.0,0
0,1.08,0.0,0.0,1.08,0.0,0.0,0
827,39.870000000000005,0.0,0.0,39.870000000000005,0.2085144140570747,0.0867428175028234,0
0,16.75,0.0,0.0,16.75,0.0,0.0,0
0,6.91,0.0,0.0,6.91,0.0,0.0,0
0,1.14,0.0,0.0,1.14,0.0,0.0,0
548,1.36,0.0,0.0,1.36,0.5897678246195885,0.1157452097041699,0
0,5.0200000000000005,0.0,0.0,5.0200000000000005,0.0,0.0,0
0,5.970000000000001,0.0,0.0,5.970000000000001,0.0,0.0,0
935,10.76,0.0,0.0,10.76,0.2948839123097942,0.0856784481443127,0
0,3.17,0.0,0.0,3.17,0.0,0.0,0
0,6.57,0.0,0.0,6.57,0.0,0.0,0
0,0.7000000000000001,0.0,0.0,0.7000000000000001,0.0,0.0,0
0,0.8900000000000001,0.0,0.0,0.8900000000000001,0.0,0.0,0
0,0.41,0.0,0.0,0.41,0.0,0.0,0
175,1.67,0.0,0.0,1.67,0.2948839123097942,0.1165352885669089,0
0,15.669999999999998,0.0,0.0,15.669999999999998,0.0,0.0,0
0,1.5599999999999998,0.0,0.0,1.5599999999999998,0.0,0.0,0
0,0.31,0.0,0.0,0.31,0.0,0.0,0
0,0.49,0.0,0.0,0.49,0.0,0.0,0
0,1.61,0.0,0.0,1.61,0.0,0.0,0
0,1.88,0.0,0.0,1.88,0.0,0.0,0
0,2.16,0.0,0.0,2.16,0.0,0.0,0
1036,9.78,0.0,0.0,9.78,0.5516772843673704,0.091879899585711,0
0,4.62,0.0,0.0,4.62,0.0,0.0,0
1309,8.44,1.31,0.0,9.75,0.2948839123097942,0.0741997126498025,0
